iso_o,iso_d,year,FLOW,SOURCE_TF
FRA,USSR,1978,818912448,USSR_IP
FRA,USSR,1979,949796032,USSR_IP
FRA,USSR,1980,1096743424,USSR_IP
FRA,USSR,1981,1265436928,USSR_IP
FRA,USSR,1982,1101086720,USSR_IP
FRA,USSR,1983,1686473600,USSR_IP
FRA,USSR,1984,1805219968,USSR_IP
FRA,USSR,1985,1646092672,USSR_IP
FRA,USSR,1986,1207516288,USSR_IP
FRA,USSR,1987,1160053504,USSR_IP
FRA,USSR,1988,1210572800,USSR_IP
GBR,EDEU,1953,6518128,EDEU_IP
GBR,EDEU,1954,7642404,EDEU_IP
GBR,EDEU,1955,6844039.5,EDEU_IP
GBR,EDEU,1956,6834113,EDEU_IP
GBR,EDEU,1957,13007558,EDEU_IP
GBR,EDEU,1958,13132990,EDEU_IP
GBR,EDEU,1959,12328804,EDEU_IP
GBR,EDEU,1960,16705789,EDEU_IP
GBR,EDEU,1961,20961046,EDEU_IP
GBR,EDEU,1962,13799112,EDEU_IP
GBR,EDEU,1963,17511614,EDEU_IP
GBR,EDEU,1964,12807147,EDEU_IP
GBR,EDEU,1965,17442864,EDEU_IP
GBR,EDEU,1966,21508936,EDEU_IP
GBR,EDEU,1967,19816106,EDEU_IP
GBR,EDEU,1968,18298972,EDEU_IP
GBR,EDEU,1969,25686832,EDEU_IP
GBR,EDEU,1970,46810144,EDEU_IP
GBR,EDEU,1971,51614084,EDEU_IP
GBR,EDEU,1972,51078440,EDEU_IP
GBR,EDEU,1973,61923588,EDEU_IP
GBR,EDEU,1974,163647520,EDEU_IP
GBR,USSR,1950,14989653,USSR_IP
GBR,USSR,1951,30555568,USSR_IP
GBR,USSR,1952,48670652,USSR_IP
GBR,USSR,1953,20821436,USSR_IP
GBR,USSR,1954,20297628,USSR_IP
GBR,USSR,1955,27922332,USSR_IP
GBR,USSR,1956,29228582,USSR_IP
GBR,USSR,1957,44039300,USSR_IP
GBR,USSR,1958,28629476,USSR_IP
GBR,USSR,1959,35691084,USSR_IP
GBR,USSR,1960,42472240,USSR_IP
GBR,USSR,1961,50373036,USSR_IP
GBR,USSR,1962,46095256,USSR_IP
GBR,USSR,1963,51027796,USSR_IP
GBR,USSR,1964,40551604,USSR_IP
GBR,USSR,1965,59714308,USSR_IP
GBR,USSR,1966,66349228,USSR_IP
GBR,USSR,1967,78644824,USSR_IP
GBR,USSR,1968,125125096,USSR_IP
GBR,USSR,1969,110152864,USSR_IP
GBR,USSR,1970,113666752,USSR_IP
GBR,USSR,1971,101060440,USSR_IP
GBR,USSR,1972,99862192,USSR_IP
GBR,USSR,1973,105704544,USSR_IP
GBR,USSR,1974,124184656,USSR_IP
GBR,USSR,1975,253610608,USSR_IP
GBR,USSR,1976,331167648,USSR_IP
GBR,USSR,1977,325243552,USSR_IP
GBR,USSR,1978,561936064,USSR_IP
GBR,USSR,1979,642952256,USSR_IP
GBR,USSR,1980,691755200,USSR_IP
GBR,USSR,1981,652442176,USSR_IP
GBR,USSR,1982,653580160,USSR_IP
GBR,USSR,1983,616954880,USSR_IP
GBR,USSR,1984,832272192,USSR_IP
GBR,USSR,1985,703078592,USSR_IP
GBR,USSR,1986,550095552,USSR_IP
GBR,USSR,1987,557894016,USSR_IP
GBR,USSR,1988,633925440,USSR_IP
GHA,EDEU,1957,5405.6465,EDEU_IP
GHA,EDEU,1958,48050.191,EDEU_IP
GHA,EDEU,1959,544277.63,EDEU_IP
GHA,EDEU,1960,215136.14,EDEU_IP
GHA,EDEU,1961,1392857.6,EDEU_IP
GHA,EDEU,1962,933036.06,EDEU_IP
GHA,EDEU,1963,1650000.6,EDEU_IP
GHA,EDEU,1964,1502679.1,EDEU_IP
GHA,EDEU,1965,1600893.4,EDEU_IP
GHA,EDEU,1966,2003572.1,EDEU_IP
GHA,EDEU,1967,1583296.9,EDEU_IP
GHA,USSR,1950,3354038.3,USSR_IP
GHA,USSR,1951,5281748,USSR_IP
GHA,USSR,1952,5238097,USSR_IP
GHA,USSR,1953,4190478,USSR_IP
GHA,USSR,1954,8119051,USSR_IP
GHA,USSR,1955,4537501.5,USSR_IP
GHA,USSR,1956,3241072.5,USSR_IP
GHA,USSR,1957,7434824,USSR_IP
GHA,USSR,1958,1050893.3,USSR_IP
GHA,USSR,1959,3211608.3,USSR_IP
GHA,USSR,1960,8511908,USSR_IP
GHA,USSR,1961,2662699.5,USSR_IP
GHA,USSR,1962,6547621.5,USSR_IP
GHA,USSR,1963,8468257,USSR_IP
GHA,USSR,1964,8162701.5,USSR_IP
GHA,USSR,1965,12047624,USSR_IP
GHA,USSR,1966,9515877,USSR_IP
GHA,USSR,1967,10223385,USSR_IP
GHA,USSR,1968,9370378,USSR_IP
GHA,USSR,1969,7078709.5,USSR_IP
GHA,USSR,1970,20268534,USSR_IP
GHA,USSR,1971,3486585,USSR_IP
GHA,USSR,1972,16420832,USSR_IP
GHA,USSR,1973,16951472,USSR_IP
GHA,USSR,1974,15305325,USSR_IP
GHA,USSR,1975,31890742,USSR_IP
GHA,USSR,1976,52204168,USSR_IP
GHA,USSR,1977,90407560,USSR_IP
GHA,USSR,1978,91933320,USSR_IP
GHA,USSR,1979,119596896,USSR_IP
GHA,USSR,1980,88811320,USSR_IP
GHA,USSR,1981,29414624,USSR_IP
GHA,USSR,1982,32144714,USSR_IP
GHA,USSR,1983,49004960,USSR_IP
GHA,USSR,1984,48550900,USSR_IP
GHA,USSR,1985,39407708,USSR_IP
GHA,USSR,1986,58579936,USSR_IP
GHA,USSR,1987,43946256,USSR_IP
GHA,USSR,1988,13429331,USSR_IP
GIN,EDEU,1959,677070.88,EDEU_IP
GIN,EDEU,1960,1421769.3,EDEU_IP
GIN,EDEU,1961,1227273.3,EDEU_IP
GIN,EDEU,1962,1208036.1,EDEU_IP
GIN,EDEU,1963,1060714.6,EDEU_IP
GIN,EDEU,1964,805357.44,EDEU_IP
GIN,EDEU,1965,1090179,EDEU_IP
GIN,EDEU,1966,972321.75,EDEU_IP
GIN,EDEU,1967,577554.81,EDEU_IP
GIN,EDEU,1968,595833.81,EDEU_IP
GIN,EDEU,1985,1707364.6,EDEU_TOTAL
GIN,EDEU,1986,2546357,EDEU_TOTAL
GIN,EDEU,1987,2292625,EDEU_TOTAL
GIN,EDEU,1988,321256.06,EDEU_TOTAL
GIN,USSR,1959,294642.97,USSR_IP
GIN,USSR,1960,873016.19,USSR_IP
GIN,USSR,1961,1658730.8,USSR_IP
GIN,USSR,1962,1047619.5,USSR_IP
GIN,USSR,1963,916667,USSR_IP
GIN,USSR,1964,873016.19,USSR_IP
GIN,USSR,1965,1396826,USSR_IP
GIN,USSR,1966,1396826,USSR_IP
GIN,USSR,1967,1150684,USSR_IP
GIN,USSR,1968,1476853,USSR_IP
GIN,USSR,1969,1578705,USSR_IP
GIN,USSR,1970,1527779,USSR_IP
GIN,USSR,1971,2526511,USSR_IP
GIN,USSR,1972,2995331,USSR_IP
GIN,USSR,1973,1150278.6,USSR_IP
GIN,USSR,1974,3048621.5,USSR_IP
GIN,USSR,1975,9918502,USSR_IP
GIN,USSR,1976,21758502,USSR_IP
GIN,USSR,1977,24343804,USSR_IP
GIN,USSR,1978,22605178,USSR_IP
GIN,USSR,1979,17368514,USSR_IP
GIN,USSR,1980,36889736,USSR_IP
GIN,USSR,1981,47960280,USSR_IP
GIN,USSR,1982,24760118,USSR_IP
GIN,USSR,1983,43050176,USSR_IP
GIN,USSR,1984,57895424,USSR_IP
GIN,USSR,1985,59522056,USSR_IP
GIN,USSR,1986,54624724,USSR_IP
GIN,USSR,1987,54586996,USSR_IP
GIN,USSR,1988,60838936,USSR_IP
GNB,USSR,1979,79308.289,USSR_IP
GNQ,USSR,1976,1055449.8,USSR_IP
GNQ,USSR,1977,2494594.8,USSR_IP
GNQ,USSR,1978,4033637.5,USSR_IP
GRC,EDEU,1953,379967.81,EDEU_IP
GRC,EDEU,1954,749320.88,EDEU_IP
GRC,EDEU,1955,667843.06,EDEU_IP
GRC,EDEU,1956,1285659.3,EDEU_IP
GRC,EDEU,1957,1166440.1,EDEU_IP
GRC,EDEU,1958,1267651.4,EDEU_IP
GRC,EDEU,1959,884560.31,EDEU_IP
GRC,EDEU,1960,944728.31,EDEU_IP
GRC,EDEU,1961,2844157,EDEU_IP
GRC,EDEU,1962,2013393.6,EDEU_IP
GRC,EDEU,1963,2023215,EDEU_IP
GRC,EDEU,1964,2131250.8,EDEU_IP
GRC,EDEU,1965,4547323,EDEU_IP
GRC,EDEU,1966,3683037,EDEU_IP
GRC,EDEU,1967,3067015.3,EDEU_IP
GRC,USSR,1950,0,USSR_IP
GRC,USSR,1951,0,USSR_IP
GRC,USSR,1952,0,USSR_IP
GRC,USSR,1953,567460.5,USSR_IP
GRC,USSR,1954,1484127.6,USSR_IP
GRC,USSR,1955,923214.63,USSR_IP
GRC,USSR,1956,2475001,USSR_IP
GRC,USSR,1957,3771430,USSR_IP
GRC,USSR,1958,6639288,USSR_IP
GRC,USSR,1959,4801589,USSR_IP
GRC,USSR,1960,7464288.5,USSR_IP
GRC,USSR,1961,6634923,USSR_IP
GRC,USSR,1962,8511908,USSR_IP
GRC,USSR,1963,8817464,USSR_IP
GRC,USSR,1964,9646829,USSR_IP
GRC,USSR,1965,11174608,USSR_IP
GRC,USSR,1966,11654766,USSR_IP
GRC,USSR,1967,11639611,USSR_IP
GRC,USSR,1968,11356490,USSR_IP
GRC,USSR,1969,13240751,USSR_IP
GRC,USSR,1970,15990754,USSR_IP
GRC,USSR,1971,8590137,USSR_IP
GRC,USSR,1972,15939439,USSR_IP
GRC,USSR,1973,22157996,USSR_IP
GRC,USSR,1974,41000848,USSR_IP
GRC,USSR,1975,38778588,USSR_IP
GRC,USSR,1976,50174456,USSR_IP
GRC,USSR,1977,67268040,USSR_IP
GRC,USSR,1978,58655812,USSR_IP
GRC,USSR,1979,51233152,USSR_IP
GRC,USSR,1980,66735564,USSR_IP
GRC,USSR,1981,75626744,USSR_IP
GRC,USSR,1982,106338192,USSR_IP
GRC,USSR,1983,150822048,USSR_IP
GRC,USSR,1984,103399192,USSR_IP
GRC,USSR,1985,137824336,USSR_IP
GRC,USSR,1986,69055912,USSR_IP
GRC,USSR,1987,75868480,USSR_IP
GRC,USSR,1988,94005312,USSR_IP
GTM,USSR,1973,2603262,USSR_IP
GUY,USSR,1973,4177327.5,USSR_IP
GUY,USSR,1974,2799754.3,USSR_IP
GUY,USSR,1975,16875230,USSR_IP
GUY,USSR,1977,1376328.1,USSR_IP
GUY,USSR,1978,2941194,USSR_IP
HKG,USSR,1965,0,USSR_IP
HKG,USSR,1966,87301.625,USSR_IP
HUN,EDEU,1953,13498292,EDEU_IP
HUN,EDEU,1954,18882906,EDEU_IP
HUN,EDEU,1955,24415732,EDEU_IP
HUN,EDEU,1956,15397640,EDEU_IP
HUN,EDEU,1957,18502642,EDEU_IP
HUN,EDEU,1958,28515168,EDEU_IP
HUN,EDEU,1959,32500274,EDEU_IP
HUN,EDEU,1960,36713452,EDEU_IP
HUN,EDEU,1961,42467548,EDEU_IP
HUN,EDEU,1962,40650908,EDEU_IP
HUN,EDEU,1963,39315196,EDEU_IP
HUN,EDEU,1964,46308052,EDEU_IP
HUN,EDEU,1965,51169664,EDEU_IP
HUN,EDEU,1966,62591988,EDEU_IP
HUN,EDEU,1967,64098628,EDEU_IP
HUN,EDEU,1968,82534440,EDEU_IP
HUN,EDEU,1969,103351728,EDEU_IP
HUN,EDEU,1970,116574544,EDEU_IP
HUN,EDEU,1971,137341152,EDEU_IP
HUN,EDEU,1972,175915360,EDEU_IP
HUN,EDEU,1973,271751488,EDEU_IP
HUN,EDEU,1974,306402720,EDEU_IP
HUN,USSR,1950,31014502,USSR_IP
HUN,USSR,1951,44829380,USSR_IP
HUN,USSR,1952,55218276,USSR_IP
HUN,USSR,1953,67702408,USSR_IP
HUN,USSR,1954,65476216,USSR_IP
HUN,USSR,1955,57531768,USSR_IP
HUN,USSR,1956,47466984,USSR_IP
HUN,USSR,1957,41927696,USSR_IP
HUN,USSR,1958,63613416,USSR_IP
HUN,USSR,1959,81144672,USSR_IP
HUN,USSR,1960,97515912,USSR_IP
HUN,USSR,1961,128377032,USSR_IP
HUN,USSR,1962,152734176,USSR_IP
HUN,USSR,1963,166222288,USSR_IP
HUN,USSR,1964,189182624,USSR_IP
HUN,USSR,1965,202452464,USSR_IP
HUN,USSR,1966,201099296,USSR_IP
HUN,USSR,1967,237837520,USSR_IP
HUN,USSR,1968,306625248,USSR_IP
HUN,USSR,1969,329592864,USSR_IP
HUN,USSR,1970,367481760,USSR_IP
HUN,USSR,1971,394034656,USSR_IP
HUN,USSR,1972,523166624,USSR_IP
HUN,USSR,1973,658625280,USSR_IP
HUN,USSR,1974,714124032,USSR_IP
HUN,USSR,1975,1113076352,USSR_IP
HUN,USSR,1976,1397090688,USSR_IP
HUN,USSR,1977,1686087936,USSR_IP
HUN,USSR,1978,2041944960,USSR_IP
HUN,USSR,1979,1914343424,USSR_IP
HUN,USSR,1980,2001776640,USSR_IP
HUN,USSR,1981,2508527872,USSR_IP
HUN,USSR,1982,3254782720,USSR_IP
HUN,USSR,1983,3911611136,USSR_IP
HUN,USSR,1984,4506803200,USSR_IP
HUN,USSR,1985,5020274688,USSR_IP
HUN,USSR,1986,5209552384,USSR_IP
HUN,USSR,1987,5405814784,USSR_IP
HUN,USSR,1988,5029080576,USSR_IP
IDN,EDEU,1954,117449.95,EDEU_IP
IDN,EDEU,1955,229592.53,EDEU_IP
IDN,EDEU,1956,1081.1293,EDEU_IP
IDN,EDEU,1957,66243.742,EDEU_IP
IDN,EDEU,1958,190890.3,EDEU_IP
IDN,EDEU,1959,746088.38,EDEU_IP
IDN,EDEU,1960,1159864.4,EDEU_IP
IDN,EDEU,1961,311688.41,EDEU_IP
IDN,EDEU,1962,343750.13,EDEU_IP
IDN,EDEU,1963,19642.863,EDEU_IP
IDN,EDEU,1964,265178.66,EDEU_IP
IDN,EDEU,1965,1630357.8,EDEU_IP
IDN,EDEU,1966,942857.5,EDEU_IP
IDN,EDEU,1967,647259.75,EDEU_IP
IDN,USSR,1954,0,USSR_IP
IDN,USSR,1955,1440476.8,USSR_IP
IDN,USSR,1956,5058037.5,USSR_IP
IDN,USSR,1957,7768753,USSR_IP
IDN,USSR,1958,4547323,USSR_IP
IDN,USSR,1959,4321430,USSR_IP
IDN,USSR,1960,12353179,USSR_IP
IDN,USSR,1961,13313498,USSR_IP
IDN,USSR,1962,15190483,USSR_IP
IDN,USSR,1963,11698417,USSR_IP
IDN,USSR,1964,10126988,USSR_IP
IDN,USSR,1965,12571433,USSR_IP
IDN,USSR,1966,12091274,USSR_IP
IDN,USSR,1967,9692300,USSR_IP
IDN,USSR,1968,8759266,USSR_IP
IDN,USSR,1969,10898157,USSR_IP
IDN,USSR,1970,12731491,USSR_IP
IDN,USSR,1971,5103552.5,USSR_IP
IDN,USSR,1972,3637187.5,USSR_IP
IDN,USSR,1973,2542721,USSR_IP
IDN,USSR,1974,12381136,USSR_IP
IDN,USSR,1975,14395604,USSR_IP
IDN,USSR,1976,22651574,USSR_IP
IDN,USSR,1977,20730944,USSR_IP
IDN,USSR,1978,23529552,USSR_IP
IDN,USSR,1979,30930232,USSR_IP
IDN,USSR,1980,32605300,USSR_IP
IDN,USSR,1981,44844000,USSR_IP
IDN,USSR,1982,16854256,USSR_IP
IDN,USSR,1983,35240620,USSR_IP
IDN,USSR,1984,52105880,USSR_IP
IDN,USSR,1985,92874928,USSR_IP
IDN,USSR,1986,45217724,USSR_IP
IDN,USSR,1987,60226588,USSR_IP
IDN,USSR,1988,24722176,USSR_IP
IND,EDEU,1953,2850.2498,EDEU_IP
IND,EDEU,1954,8157.6118,EDEU_IP
IND,EDEU,1955,525527.13,EDEU_IP
IND,EDEU,1956,1368807.9,EDEU_IP
IND,EDEU,1957,3081415,EDEU_IP
IND,EDEU,1958,2608251.8,EDEU_IP
IND,EDEU,1959,4295687,EDEU_IP
IND,EDEU,1960,6510206.5,EDEU_IP
IND,EDEU,1961,5357145,EDEU_IP
IND,EDEU,1962,8583932,EDEU_IP
IND,EDEU,1963,10027682,EDEU_IP
IND,EDEU,1964,9782146,EDEU_IP
IND,EDEU,1965,12060719,EDEU_IP
IND,EDEU,1966,10125896,EDEU_IP
IND,EDEU,1967,9519697,EDEU_IP
IND,EDEU,1968,13245843,EDEU_IP
IND,EDEU,1969,13436189,EDEU_IP
IND,EDEU,1970,17932618,EDEU_IP
IND,EDEU,1971,16766523,EDEU_IP
IND,EDEU,1972,10442212,EDEU_IP
IND,EDEU,1973,19941210,EDEU_IP
IND,EDEU,1974,26474532,EDEU_IP
IND,USSR,1950,1697723.1,USSR_IP
IND,USSR,1951,4801589,USSR_IP
IND,USSR,1952,3011906,USSR_IP
IND,USSR,1953,349206.5,USSR_IP
IND,USSR,1954,3230160,USSR_IP
IND,USSR,1955,1728572,USSR_IP
IND,USSR,1956,7189288.5,USSR_IP
IND,USSR,1957,16480363,USSR_IP
IND,USSR,1958,20006258,USSR_IP
IND,USSR,1959,23777688,USSR_IP
IND,USSR,1960,26888898,USSR_IP
IND,USSR,1961,26277786,USSR_IP
IND,USSR,1962,28154772,USSR_IP
IND,USSR,1963,37234140,USSR_IP
IND,USSR,1964,61242084,USSR_IP
IND,USSR,1965,73944472,USSR_IP
IND,USSR,1966,75079392,USSR_IP
IND,USSR,1967,72006264,USSR_IP
IND,USSR,1968,83875064,USSR_IP
IND,USSR,1969,101495448,USSR_IP
IND,USSR,1970,123546384,USSR_IP
IND,USSR,1971,129256304,USSR_IP
IND,USSR,1972,170466416,USSR_IP
IND,USSR,1973,221579984,USSR_IP
IND,USSR,1974,215332224,USSR_IP
IND,USSR,1975,271036864,USSR_IP
IND,USSR,1976,305674464,USSR_IP
IND,USSR,1977,486187936,USSR_IP
IND,USSR,1978,342270944,USSR_IP
IND,USSR,1979,404472256,USSR_IP
IND,USSR,1980,638018176,USSR_IP
IND,USSR,1981,1013778496,USSR_IP
IND,USSR,1982,1280402176,USSR_IP
IND,USSR,1983,1025980352,USSR_IP
IND,USSR,1984,1291982208,USSR_IP
IND,USSR,1985,1549112704,USSR_IP
IND,USSR,1986,1318689920,USSR_IP
IND,USSR,1987,1141857792,USSR_IP
IND,USSR,1988,1142815616,USSR_IP
IRL,EDEU,1960,9353.7451,EDEU_IP
IRL,EDEU,1961,9740.2627,EDEU_IP
IRL,EDEU,1962,7857.1455,EDEU_IP
IRL,EDEU,1963,275000.09,EDEU_IP
IRL,EDEU,1964,304464.41,EDEU_IP
IRL,EDEU,1965,206250.08,EDEU_IP
IRL,EDEU,1966,0,EDEU_IP
IRL,EDEU,1967,9957.8418,EDEU_IP
IRL,USSR,1966,174603.25,USSR_IP
IRL,USSR,1967,0,USSR_IP
IRL,USSR,1969,0,USSR_IP
IRL,USSR,1970,50925.965,USSR_IP
IRL,USSR,1971,151590.66,USSR_IP
IRL,USSR,1972,267440.28,USSR_IP
IRL,USSR,1973,363245.84,USSR_IP
IRL,USSR,1974,9892465,USSR_IP
IRL,USSR,1975,14051212,USSR_IP
IRL,USSR,1976,6332698,USSR_IP
IRL,USSR,1977,6107456.5,USSR_IP
IRL,USSR,1978,12184946,USSR_IP
IRL,USSR,1979,43540248,USSR_IP
IRL,USSR,1980,54681048,USSR_IP
IRL,USSR,1981,54192832,USSR_IP
IRL,USSR,1982,54124748,USSR_IP
IRL,USSR,1983,78974136,USSR_IP
IRL,USSR,1984,45097492,USSR_IP
IRL,USSR,1985,31813512,USSR_IP
IRL,USSR,1986,38803864,USSR_IP
IRL,USSR,1987,12343259,USSR_IP
IRL,USSR,1988,19737048,USSR_IP
IRN,EDEU,1953,153520.36,EDEU_IP
IRN,EDEU,1954,419674.72,EDEU_IP
IRN,EDEU,1955,410436,EDEU_IP
IRN,EDEU,1956,461249.06,EDEU_IP
IRN,EDEU,1957,308908.13,EDEU_IP
IRN,EDEU,1958,208799.92,EDEU_IP
IRN,EDEU,1959,156818.34,EDEU_IP
IRN,EDEU,1960,439626,EDEU_IP
IRN,EDEU,1961,1032467.9,EDEU_IP
IRN,EDEU,1962,1404464.8,EDEU_IP
IRN,EDEU,1963,1050893.3,EDEU_IP
IRN,EDEU,1964,854464.56,EDEU_IP
IRN,EDEU,1965,893750.31,EDEU_IP
IRN,EDEU,1966,805357.44,EDEU_IP
IRN,EDEU,1967,1224814.5,EDEU_IP
IRN,EDEU,1968,1569792.9,EDEU_IP
IRN,EDEU,1969,1510990.1,EDEU_IP
IRN,EDEU,1970,2304191.3,EDEU_IP
IRN,EDEU,1971,2706356.5,EDEU_IP
IRN,EDEU,1972,82874.703,EDEU_IP
IRN,EDEU,1973,369592.78,EDEU_IP
IRN,EDEU,1974,3963906.8,EDEU_IP
IRN,EDEU,1975,8473514,EDEU_TOTAL
IRN,EDEU,1976,19945988,EDEU_TOTAL
IRN,EDEU,1977,21957470,EDEU_TOTAL
IRN,EDEU,1978,36947712,EDEU_TOTAL
IRN,EDEU,1979,36416020,EDEU_TOTAL
IRN,EDEU,1980,123819536,EDEU_TOTAL
IRN,EDEU,1981,115066600,EDEU_TOTAL
IRN,EDEU,1982,236221776,EDEU_TOTAL
IRN,EDEU,1983,385384160,EDEU_TOTAL
IRN,EDEU,1984,411923648,EDEU_TOTAL
IRN,USSR,1950,910973.38,USSR_IP
IRN,USSR,1951,8861115,USSR_IP
IRN,USSR,1952,9603178,USSR_IP
IRN,USSR,1953,9472226,USSR_IP
IRN,USSR,1954,8119051,USSR_IP
IRN,USSR,1955,7507939,USSR_IP
IRN,USSR,1956,5951788,USSR_IP
IRN,USSR,1957,7277681,USSR_IP
IRN,USSR,1958,10381254,USSR_IP
IRN,USSR,1959,7356252.5,USSR_IP
IRN,USSR,1960,7464288.5,USSR_IP
IRN,USSR,1961,7202384,USSR_IP
IRN,USSR,1962,6460320,USSR_IP
IRN,USSR,1963,6984129.5,USSR_IP
IRN,USSR,1964,8250003,USSR_IP
IRN,USSR,1965,7115082,USSR_IP
IRN,USSR,1966,7638892,USSR_IP
IRN,USSR,1967,12170696,USSR_IP
IRN,USSR,1968,18384274,USSR_IP
IRN,USSR,1969,25870392,USSR_IP
IRN,USSR,1970,31675950,USSR_IP
IRN,USSR,1971,50580748,USSR_IP
IRN,USSR,1972,71673992,USSR_IP
IRN,USSR,1973,84515200,USSR_IP
IRN,USSR,1974,143036336,USSR_IP
IRN,USSR,1975,157180704,USSR_IP
IRN,USSR,1976,184054192,USSR_IP
IRN,USSR,1977,243782128,USSR_IP
IRN,USSR,1978,200337328,USSR_IP
IRN,USSR,1979,108573040,USSR_IP
IRN,USSR,1980,54753664,USSR_IP
IRN,USSR,1981,356851840,USSR_IP
IRN,USSR,1982,163938032,USSR_IP
IRN,USSR,1983,368318176,USSR_IP
IRN,USSR,1984,246207904,USSR_IP
IRN,USSR,1985,147984144,USSR_IP
IRN,USSR,1986,19455382,USSR_IP
IRN,USSR,1987,52671660,USSR_IP
IRN,USSR,1988,78337760,USSR_IP
IRQ,EDEU,1955,3538.2415,EDEU_IP
IRQ,EDEU,1958,13978.237,EDEU_IP
IRQ,EDEU,1959,286990.69,EDEU_IP
IRQ,EDEU,1960,505102.22,EDEU_IP
IRQ,EDEU,1961,194805.27,EDEU_IP
IRQ,EDEU,1962,98214.32,EDEU_IP
IRQ,EDEU,1963,235714.38,EDEU_IP
IRQ,EDEU,1964,19642.863,EDEU_IP
IRQ,EDEU,1965,196428.64,EDEU_IP
IRQ,EDEU,1966,186607.2,EDEU_IP
IRQ,EDEU,1967,129451.95,EDEU_IP
IRQ,EDEU,1968,11458.342,EDEU_IP
IRQ,EDEU,1969,139476.02,EDEU_IP
IRQ,EDEU,1970,288023.91,EDEU_IP
IRQ,EDEU,1971,180423.77,EDEU_IP
IRQ,EDEU,1972,2955864.3,EDEU_IP
IRQ,EDEU,1973,10684591,EDEU_IP
IRQ,EDEU,1974,90897104,EDEU_IP
IRQ,EDEU,1975,144406800,EDEU_TOTAL
IRQ,EDEU,1976,159695936,EDEU_TOTAL
IRQ,EDEU,1977,126828864,EDEU_TOTAL
IRQ,EDEU,1978,190450064,EDEU_TOTAL
IRQ,USSR,1951,0,USSR_IP
IRQ,USSR,1952,130952.44,USSR_IP
IRQ,USSR,1953,87301.625,USSR_IP
IRQ,USSR,1955,130952.44,USSR_IP
IRQ,USSR,1958,0,USSR_IP
IRQ,USSR,1959,913393.19,USSR_IP
IRQ,USSR,1960,1353175.1,USSR_IP
IRQ,USSR,1961,1833334,USSR_IP
IRQ,USSR,1962,1484127.6,USSR_IP
IRQ,USSR,1963,2051588,USSR_IP
IRQ,USSR,1964,960317.81,USSR_IP
IRQ,USSR,1965,1440476.8,USSR_IP
IRQ,USSR,1966,1265873.5,USSR_IP
IRQ,USSR,1967,2035825.5,USSR_IP
IRQ,USSR,1968,1884260.9,USSR_IP
IRQ,USSR,1969,2138890.5,USSR_IP
IRQ,USSR,1970,2087964.5,USSR_IP
IRQ,USSR,1971,2779162,USSR_IP
IRQ,USSR,1972,32948638,USSR_IP
IRQ,USSR,1973,115391096,USSR_IP
IRQ,USSR,1974,168483008,USSR_IP
IRQ,USSR,1975,224130608,USSR_IP
IRQ,USSR,1976,302751680,USSR_IP
IRQ,USSR,1977,276125824,USSR_IP
IRQ,USSR,1978,344791968,USSR_IP
IRQ,USSR,1979,260289808,USSR_IP
IRQ,USSR,1980,187716480,USSR_IP
IRQ,USSR,1981,2964264.5,USSR_IP
IRQ,USSR,1982,15811724,USSR_IP
IRQ,USSR,1983,373394368,USSR_IP
IRQ,USSR,1984,679306368,USSR_IP
IRQ,USSR,1985,571309056,USSR_IP
IRQ,USSR,1986,369438432,USSR_IP
IRQ,USSR,1987,838809600,USSR_IP
IRQ,USSR,1988,978102848,USSR_IP
ISL,EDEU,1953,715314.44,EDEU_IP
ISL,EDEU,1954,396381.31,EDEU_IP
ISL,EDEU,1955,353922.41,EDEU_IP
ISL,EDEU,1956,996309.75,EDEU_IP
ISL,EDEU,1957,1109926.6,EDEU_IP
ISL,EDEU,1958,1938170,EDEU_IP
ISL,EDEU,1959,1514891.4,EDEU_IP
ISL,EDEU,1960,1038265.8,EDEU_IP
ISL,EDEU,1961,428571.59,EDEU_IP
ISL,EDEU,1962,333928.69,EDEU_IP
ISL,EDEU,1963,343750.13,EDEU_IP
ISL,EDEU,1964,206250.08,EDEU_IP
ISL,EDEU,1965,736607.44,EDEU_IP
ISL,EDEU,1966,481250.19,EDEU_IP
ISL,EDEU,1967,507849.94,EDEU_IP
ISL,USSR,1953,1876984.8,USSR_IP
ISL,USSR,1954,3142858.3,USSR_IP
ISL,USSR,1955,3918751.5,USSR_IP
ISL,USSR,1956,4900894.5,USSR_IP
ISL,USSR,1957,5411609,USSR_IP
ISL,USSR,1958,4321430,USSR_IP
ISL,USSR,1959,4861609,USSR_IP
ISL,USSR,1960,4146826.8,USSR_IP
ISL,USSR,1961,2051588,USSR_IP
ISL,USSR,1962,4626986,USSR_IP
ISL,USSR,1963,4234128.5,USSR_IP
ISL,USSR,1964,3841271.3,USSR_IP
ISL,USSR,1965,2793652,USSR_IP
ISL,USSR,1966,3928572.8,USSR_IP
ISL,USSR,1967,4735507,USSR_IP
ISL,USSR,1968,4481485,USSR_IP
ISL,USSR,1969,4532411,USSR_IP
ISL,USSR,1970,4634263,USSR_IP
ISL,USSR,1971,5608854.5,USSR_IP
ISL,USSR,1972,6097638,USSR_IP
ISL,USSR,1973,4540573,USSR_IP
ISL,USSR,1974,11261235,USSR_IP
ISL,USSR,1975,16599715,USSR_IP
ISL,USSR,1976,14045600,USSR_IP
ISL,USSR,1977,22881456,USSR_IP
ISL,USSR,1978,15126140,USSR_IP
